gene	ERE_LA	MEL_LA	SAN_LA	SEC_LA	SIM_LA	SUZ_LA
AnxB10_OG0008082	35.9494919753336	28.8541566161848	40.0709209664874	72.8879509081322	113.535036893585	37.5483707355141
AnxB11_OG0008196	86.07384509113	73.5923669383149	97.5621555103389	74.2722701314683	91.3223268645334	51.0281024150862
AnxB9_OG0004410	262.641640078665	225.368150224091	249.617611486362	223.161917080835	227.207176668091	220.265679906445
aop_OG0003458	33.1080389012437	51.9587308211645	34.2488166593234	32.3273832593246	83.3092649082914	37.8860193424374
aos_OG0010741	1.67704587196631	1.30951813059001	1.72945937640943	1.19616172252239	2.29983694907411	1.20947201146038
Aos1_OG0002145_OG0	80.2899443367621	124.431773579178	79.9385978213028	122.094217809814	155.560840010952	59.2308452043612
AOX1_OG0005242	15.1586361482575	14.0764315365828	14.3716077477171	43.3088219174074	27.8454818985062	7.81312035060177
AOX2_OG0000143_OG0	60.15990235849	52.0569877445692	13.5947512985075	45.2871101956085	37.8869281385567	48.0406402779517
AOX2_OG0000143_OG1	30.5279232394752	46.4503844189396	40.3497850410012	23.3670076451806	11.8634063074902	5.52561569125563
ap_OG0005832	2.19086957837272	2.56964325956847	2.19809624563634	2.12433734783855	4.64330782849926	2.06422570552961
AP-1-2beta_OG0008273	85.0829600314256	83.3003890191286	70.0994321469353	70.7846251602249	101.953108761922	82.3894242381618
AP-1gamma_OG0007680	32.2150859881012	25.6314715415859	25.0430197771149	21.4978793546086	43.5580424384321	23.2458506887487
AP-1mu_OG0005553	72.2952081301378	73.6791741755954	64.6234558460155	61.769714757694	80.8180071216523	75.6192663955159
AP-1sigma_OG0005334	15.7137365665547	14.3527019423509	12.3873188947844	13.8456536155001	18.260499795452	10.8826544474018
AP-2alpha_OG0008751	40.4980949969864	53.485582821314	38.1111521385539	37.0803055532714	54.0330699062174	40.0965571891774
AP-2mu_OG0004736	88.4039418195338	75.4698063503904	71.7895306470942	73.1365788365975	98.412853807279	70.6709532415992
AP-2sigma_OG0004385	81.4622726850712	99.7592614649778	84.1433991944656	78.5344782107639	95.7280329463871	90.3094483922896
Apc_OG0005387	13.8285231133339	19.2536843881868	18.3267055026077	15.8999555979868	24.5196894913313	17.2170302401647
APC10_OG0005888	24.0173567400194	28.6276673911772	21.4939509844822	18.52779855513	29.2274786345978	26.7551190964024
Apc2_OG0005308	21.0513772648834	22.5889999300002	15.197602046775	14.2721340478043	25.7181839935763	18.6445339186481
APC4_OG0003171_OG0	14.6360212160059	13.4184222957778	9.22533668107349	13.7420384183695	19.1159182573131	13.8601841886792
ApepP_OG0000963	84.4690276536595	92.333346357732	58.0293346972174	66.9093854877594	88.5829966740497	65.9288423707724
aph-1_OG0003552_OG0	45.9893158884955	54.7678788687778	31.3081182950556	32.5672336822867	54.1494671411744	39.3295764480673
aPKC_OG0006607	42.7008048965144	48.8929429441131	34.6314718689301	42.5995805382362	68.9507835479679	30.2565886357831
aPKC_OG0006608	8.49488220559001	9.60767604819621	7.91753068733855	6.58063556255346	11.0382173631849	6.59454899908543
Aplip1_OG0011323	5.43946322821862	7.8238175647021	12.163595712331	13.241230974575	20.4757600472247	10.4223094176497
apolpp_OG0012638	192.819809329055	1239.77311642	181.584404741611	31.7780619640062	37.2845166631739	389.995409558478
Apoltp_OG0001879	5.23810514990079	13.4005528757124	14.9838234258455	9.2721234067829	5.75079405056159	16.8487507336242
