"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"wde_OG0000764_OG0",2485.96929154447,-11.3801771715144,1.02957425819255,-11.0532844823574,2.10466065279106e-26,5.16325874645968e-24,-11.3801771715144,2.1133847759273e-28,3.51502454341943e-26,-11.2022835972199,1.01741106911108e-21,2.10466065279106e-26,5.16325874645968e-24,TRUE,TRUE,TRUE,FALSE
"GstE7_OG0000771",546.091699169777,7.39175128218167,0.652871307184717,11.3219116858666,2.38106751813988e-26,5.6988818428065e-24,7.39175128218167,1.02218215547432e-29,1.79119169494099e-27,7.26529584118908,1.73872803159801e-20,2.38106751813988e-26,5.6988818428065e-24,TRUE,TRUE,FALSE,TRUE
"Alp11_OG0008522",57.4228956439082,-4.42073200173628,0.380789483208446,-11.6093857542708,3.66026307093769e-25,8.5519432178837e-23,-4.42073200173628,3.69258616002483e-31,6.9683361516007e-29,-4.35527734284431,3.22422943980847e-17,3.66026307093769e-25,8.5519432178837e-23,TRUE,TRUE,TRUE,FALSE
"CG9733_OG0001517_OG0",268.109496575458,-3.95862804791488,0.339141346051354,-11.6725020231401,1.01000429554842e-24,2.30492375632945e-22,-3.95862804791488,1.76164743149905e-31,3.52796862148984e-29,-3.9005016896148,3.06748099574645e-16,1.01000429554842e-24,2.30492375632945e-22,TRUE,TRUE,TRUE,FALSE
"c(3)G_OG0001464_OG0",154.825022734116,3.47623966564024,0.292644023174454,11.878731121626,1.34718053653139e-24,3.00451877385966e-22,3.47623966564024,1.52667171454519e-32,3.18749564570893e-30,3.42931664928597,2.93060530170484e-15,1.34718053653139e-24,3.00451877385966e-22,TRUE,TRUE,FALSE,TRUE
"CG6357_OG0012581",1375.59957585891,3.64965683242101,0.313570285740864,11.6390391512961,4.8569369712656e-24,1.05913605553398e-21,3.64965683242101,2.60938643362182e-31,5.02076648492763e-29,3.59714391680473,3.10815015761197e-15,4.8569369712656e-24,1.05913605553398e-21,TRUE,TRUE,FALSE,TRUE
"BthD_OG0001191_OG0",315.631713364123,-3.68777205305406,0.31772647694219,-11.6067508397327,5.45356366456552e-24,1.16338739653003e-21,-3.68777205305406,3.80812551120249e-31,7.05078030970379e-29,-3.63559518464197,2.93060530170484e-15,5.45356366456552e-24,1.16338739653003e-21,TRUE,TRUE,TRUE,FALSE
"PMCA_OG0011938_OG0",11964.498192327,-2.94845506044093,0.244176170095805,-12.0751138789836,5.77521732433946e-24,1.20579165114347e-21,-2.94845506044093,1.42966188214734e-33,3.26262140686322e-31,-2.90985403531187,1.35787229854898e-13,5.77521732433946e-24,1.20579165114347e-21,TRUE,TRUE,TRUE,FALSE
"CG18809_OG0003256_OG0",585.113995965575,-6.71547153342719,0.622504666136832,-10.7878252143914,8.8992314962698e-24,1.81933663901866e-21,-6.71547153342719,3.92978998725756e-27,6.32180805655056e-25,-6.59618684754694,5.49369158870899e-18,8.8992314962698e-24,1.81933663901866e-21,TRUE,TRUE,TRUE,FALSE
"CG15564_OG0005793",55.37258869045,-7.53062506290166,0.709342030181528,-10.6163525386681,1.85565035800997e-23,3.71622387003098e-21,-7.53062506290166,2.50145128534418e-26,3.95915184888427e-24,-7.39739407768946,4.46402380161344e-18,1.85565035800997e-23,3.71622387003098e-21,TRUE,TRUE,TRUE,FALSE
"CG43672_OG0012121",161.29896953026,-3.4737659833401,0.303002513725824,-11.4644790916929,4.88434493842416e-23,9.58601537615125e-21,-3.4737659833401,1.98953060123192e-30,3.61541922034978e-28,-3.42573989963723,3.30816238659448e-14,4.88434493842416e-23,9.58601537615125e-21,TRUE,TRUE,TRUE,FALSE
"png_OG0007589",85.5242470104509,-3.10405299652795,0.266066613858915,-11.6664505610385,6.38789189674778e-23,1.22910555260365e-20,-3.10405299652795,1.89151486997397e-31,3.71228708381091e-29,-3.06103808030518,2.33345033495879e-13,6.38789189674778e-23,1.22910555260365e-20,TRUE,TRUE,TRUE,FALSE
"RhoGEF3_OG0002063",1079.82227406819,4.15369535154565,0.391684242578542,10.6047037384016,5.38596710835708e-21,1.01639413912131e-18,4.15369535154565,2.83360616680681e-26,4.41367893886909e-24,4.08101508771455,8.01728963632737e-14,5.38596710835708e-21,1.01639413912131e-18,TRUE,TRUE,FALSE,TRUE
"Sod3_OG0001579_OG0",3393.37536238327,-3.90342570890175,0.369513583730734,-10.5636866431037,1.62219369383915e-20,3.00350692785728e-18,-3.90342570890175,4.39071524713041e-26,6.73220136251417e-24,-3.83316099534349,3.43548688162162e-13,1.62219369383915e-20,3.00350692785728e-18,TRUE,TRUE,TRUE,FALSE
"CG13833_OG0004687",1006.87984589647,-4.08521508867029,0.389627027059804,-10.484937658196,1.76232448085735e-20,3.20253520938021e-18,-4.08521508867029,1.01312454759919e-25,1.50633199781679e-23,-4.0089964895102,2.18633524399329e-13,1.76232448085735e-20,3.20253520938021e-18,TRUE,TRUE,TRUE,FALSE
"CG12744_OG0000893",77.6720327702736,3.82440729620521,0.362167276254166,10.5597814793219,2.17144955488592e-20,3.87426081492646e-18,3.82440729620521,4.57726124482412e-26,6.9102560916091e-24,3.75721612911035,5.38721878629148e-13,2.17144955488592e-20,3.87426081492646e-18,TRUE,TRUE,FALSE,TRUE
"CG44774_OG0007903",2754.94394604508,-2.17770792379813,0.183017058902848,-11.8989341040287,2.43299430620428e-20,4.26338805835403e-18,-2.17770792379813,1.19868371608408e-32,2.5571050665072e-30,-2.15069744577774,7.48112594510508e-09,2.43299430620428e-20,4.26338805835403e-18,TRUE,TRUE,TRUE,FALSE
"Pep_OG0003899_OG0",16851.2897463616,1.72051507169255,0.133233891641626,12.9134940854269,2.57820228306045e-20,4.43857877257407e-18,1.72051507169255,3.77762408811211e-38,1.00188716693633e-35,1.70348658068164,2.72073195878771e-06,2.57820228306045e-20,4.43857877257407e-18,TRUE,TRUE,FALSE,TRUE
"CG12970_OG0006808",94.2296451208349,-4.77216435570591,0.469226589226293,-10.1702769307569,4.32551117554916e-20,7.31831744235584e-18,-4.77216435570591,2.69142367546948e-24,3.61793705854548e-22,-4.67799703914741,8.70596080884868e-14,4.32551117554916e-20,7.31831744235584e-18,TRUE,TRUE,TRUE,FALSE
"mth_OG0000032_OG0.2",1228.68022426022,6.63579211575645,0.679581718714855,9.76452416687323,8.68001810804974e-20,1.44367826600495e-17,6.63579211575645,1.59860660716691e-22,2.01117008155499e-20,6.48167564143117,1.15249249943868e-14,8.68001810804974e-20,1.44367826600495e-17,TRUE,TRUE,FALSE,TRUE
"RhoGDI_OG0003928_OG0",3563.72447112,-2.3649761989213,0.208527523669329,-11.3413143613193,1.8843346312142e-19,3.08182928935082e-17,-2.3649761989213,8.19049732252809e-30,1.46133364047215e-27,-2.33076633990185,3.97789013988939e-09,1.8843346312142e-19,3.08182928935082e-17,TRUE,TRUE,TRUE,FALSE
"CG31344_OG0004603",297.172070198849,2.45753293929587,0.21908227094806,11.2173975952554,2.03313210788592e-19,3.27067629093189e-17,2.45753293929587,3.34983407043642e-29,5.66757271261941e-27,2.42219091669899,1.98588176553413e-09,2.03313210788592e-19,3.27067629093189e-17,TRUE,TRUE,FALSE,TRUE
"CG7878_OG0004795",1135.21396911276,3.76265970276907,0.366988695555378,10.2527945638077,3.04570501191405e-19,4.82056504546977e-17,3.76265970276907,1.14970538085985e-24,1.61172270033968e-22,3.69413193888298,4.14695272199863e-12,3.04570501191405e-19,4.82056504546977e-17,TRUE,TRUE,FALSE,TRUE
"CG31473_OG0004365",39.1969462546748,-4.22575454050284,0.419790191161162,-10.0663489273396,3.48795543571845e-19,5.43290582392146e-17,-4.22575454050284,7.78132180163762e-24,1.00471198472987e-21,-4.14125284132715,1.30232134076298e-12,3.48795543571845e-19,5.43290582392146e-17,TRUE,TRUE,TRUE,FALSE
"CG14757_OG0007167",49.3368683175838,-4.03435988842625,0.400092423028503,-10.0835698359098,5.05627376952361e-19,7.75268976567737e-17,-4.03435988842625,6.53092847149604e-24,8.54506681210542e-22,-3.95541593758006,2.78323829597146e-12,5.05627376952361e-19,7.75268976567737e-17,TRUE,TRUE,TRUE,FALSE
"CG7091_OG0005015",768.095125372412,6.64766155576706,0.701381511414481,9.47795379202495,9.33262835195298e-19,1.40893972334946e-16,6.64766155576706,2.59318069171371e-21,3.06588941298634e-19,6.49843506291392,8.01728963632737e-14,9.33262835195298e-19,1.40893972334946e-16,TRUE,TRUE,FALSE,TRUE
