"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"CG11550_OG0002660",706.554459257692,6.60203524678426,0.383986086555671,17.1934230898939,3.64052953964323e-57,8.11920826648158e-55,6.60203524678426,2.9744062185258e-66,5.723107494587e-64,6.55130427959966,4.14179510825025e-46,3.64052953964323e-57,8.11920826648158e-55,TRUE,TRUE,FALSE,TRUE
"Ulp1_OG0000197_OG0",3129.95539637255,-6.74665643325787,0.397359355458924,-16.9787280469738,5.47963529345771e-56,1.19492580299335e-53,-6.74665643325787,1.18016113040308e-64,2.10562203139008e-62,-6.69965414010282,2.57884371855998e-45,5.47963529345771e-56,1.19492580299335e-53,TRUE,TRUE,TRUE,FALSE
"mub_OG0003828_OG0",1780.40184698872,-5.02283828305443,0.291284855611541,-17.2437330204112,1.13539854506837e-54,2.42210128755563e-52,-5.02283828305443,1.24716940430583e-66,2.44769467289062e-64,-4.99639689809018,2.45085917373107e-41,1.13539854506837e-54,2.42210128755563e-52,TRUE,TRUE,TRUE,FALSE
"CG1943_OG0000727_OG0",4156.97771366321,-2.86307735558404,0.153666720965631,-18.6317332574852,1.15080219342737e-53,2.40272806895805e-51,-2.86307735558404,1.77676143685505e-77,4.25252682435575e-75,-2.84982885123976,7.01884479208055e-32,1.15080219342737e-53,2.40272806895805e-51,TRUE,TRUE,TRUE,FALSE
"CG11737_OG0001419_OG0",632.439256346031,-2.35057238164784,0.122925519104407,-19.1219235743179,1.61459720303812e-51,3.30084215696106e-49,-2.35057238164784,1.65875722322529e-81,4.06934615787745e-79,-2.33460494355844,3.23508773418934e-26,1.61459720303812e-51,3.30084215696106e-49,TRUE,TRUE,TRUE,FALSE
"sei_OG0012950_OG0",453.433518503026,-5.27476411838176,0.318311664585272,-16.5710676209565,3.65550882312075e-51,7.32071593495591e-49,-5.27476411838176,1.12805050635298e-61,1.8449266031403e-59,-5.23931740351985,4.33249777281722e-39,3.65550882312075e-51,7.32071593495591e-49,TRUE,TRUE,TRUE,FALSE
"CG5254_OG0003190_OG0",1500.68832756177,10.3457112580405,0.660414422558128,15.6654835277009,1.45353488872376e-50,2.85270757260926e-48,10.3457112580405,2.60441409915711e-55,3.65101650786124e-53,10.2331577948202,2.14228663008427e-43,1.45353488872376e-50,2.85270757260926e-48,TRUE,TRUE,FALSE,TRUE
"CG30043_OG0000025_OG2",135.370048327324,-5.57647275809583,0.342122216400423,-16.2996510918457,4.14852512658637e-50,7.98225040533178e-48,-5.57647275809583,9.92571136977901e-60,1.57098396244583e-57,-5.53271835269782,8.63532729194066e-39,4.14852512658637e-50,7.98225040533178e-48,TRUE,TRUE,TRUE,FALSE
"tst_OG0002568_OG0",1395.99506082647,-2.12972962078325,0.110042016802407,-19.3537857871819,6.30574533289165e-50,1.18996690291665e-47,-2.12972962078325,1.89405308629307e-83,4.89114287784049e-81,-2.12029298371657,5.97850016805969e-23,6.30574533289165e-50,1.18996690291665e-47,TRUE,TRUE,TRUE,FALSE
"MBD-R2_OG0002409_OG0",2007.49856724871,-2.46262084410049,0.133753313286236,-18.4116623625645,4.76940063016396e-49,8.83059026109414e-47,-2.46262084410049,1.05920895145042e-75,2.47476605728166e-73,-2.45458047657007,5.64412638497715e-26,4.76940063016396e-49,8.83059026109414e-47,TRUE,TRUE,TRUE,FALSE
"pre-mod(mdg4)-Z_OG0002130_OG0",990.583588012365,-2.32348801314501,0.126854159548282,-18.3162146311857,3.73067975602012e-47,6.77947415663434e-45,-2.32348801314501,6.14406037930879e-75,1.37026510232175e-72,-2.31192962321386,1.08685671966474e-23,3.73067975602012e-47,6.77947415663434e-45,TRUE,TRUE,TRUE,FALSE
"lola_OG0002837_OG0",609.129549930842,-7.47091345679962,0.485631522870705,-15.383913739036,5.00465511741853e-47,8.92921466676874e-45,-7.47091345679962,2.09869045186801e-53,2.82115745262751e-51,-7.41455114213692,1.6643278029781e-38,5.00465511741853e-47,8.92921466676874e-45,TRUE,TRUE,TRUE,FALSE
"Tsp42Ek_OG0001632_OG0",916.138748858361,-5.64080752357456,0.35848995220623,-15.7349110870744,6.13755509210045e-47,1.07549693069253e-44,-5.64080752357456,8.71791001613863e-56,1.25807133806424e-53,-5.59590508066422,2.39893736582701e-36,6.13755509210045e-47,1.07549693069253e-44,TRUE,TRUE,TRUE,FALSE
"ALiX_OG0005343",5256.19904047777,-2.70278228762646,0.153882140786122,-17.5639763901063,8.85170142106236e-47,1.52389028148921e-44,-2.70278228762646,4.65006424764834e-69,9.3124654004435e-67,-2.68705791875836,1.37113366100621e-26,8.85170142106236e-47,1.52389028148921e-44,TRUE,TRUE,TRUE,FALSE
"CG4936_OG0002179_OG0",1007.55449030854,-2.24944979142512,0.123006093548062,-18.2873037143172,3.3235105887788e-46,5.62303610477352e-44,-2.24944979142512,1.04455583178363e-74,2.22831008202016e-72,-2.23856354143425,1.76893676602128e-22,3.3235105887788e-46,5.62303610477352e-44,TRUE,TRUE,TRUE,FALSE
"Pak_OG0002107_OG0",2041.06305864795,-3.64553599666093,0.221235976087423,-16.4780433143494,3.54178690337887e-46,5.89077201404354e-44,-3.64553599666093,5.27651170649892e-61,8.48826383211047e-59,-3.61881795010729,5.07669736636217e-31,3.54178690337887e-46,5.89077201404354e-44,TRUE,TRUE,TRUE,FALSE
"PIG-L_OG0002174_OG0",491.970114473483,-2.39916497571545,0.134514056132369,-17.8357938545436,1.45636817906576e-45,2.38189015686204e-43,-2.39916497571545,3.72718228154867e-71,7.61975827684106e-69,-2.38768788222489,1.49486746720197e-23,1.45636817906576e-45,2.38189015686204e-43,TRUE,TRUE,TRUE,FALSE
"CG13364_OG0001174_OG0",390.840485005443,10.9429145053116,0.744824180059406,14.6919431434662,5.82762761444497e-45,9.37483766894237e-43,10.9429145053116,7.26016075754009e-49,8.28418110624894e-47,10.8407322478717,1.22147242766474e-38,5.82762761444497e-45,9.37483766894237e-43,TRUE,TRUE,FALSE,TRUE
"Cyp9h1_OG0003022",219.864255396903,-3.9317490810527,0.247505062028147,-15.8855299719307,5.13481145206024e-44,8.12708141597858e-42,-3.9317490810527,7.9820465306109e-57,1.1867851909831e-54,-3.90376938018719,1.92749981824352e-30,5.13481145206024e-44,8.12708141597858e-42,TRUE,TRUE,TRUE,FALSE
"Rpt3R_OG0004561",424.50293491654,-4.72644257188488,0.308107915283428,-15.3402179477831,3.99339467404846e-43,6.22018760895834e-41,-4.72644257188488,4.1181003012405e-53,5.46093489946933e-51,-4.68471471228741,9.8820141100502e-32,3.99339467404846e-43,6.22018760895834e-41,TRUE,TRUE,TRUE,FALSE
"CG34057_OG0011334",292.782950077824,-5.47253498966543,0.365521341692988,-14.9718617367682,1.8968225427333e-42,2.90836243935029e-40,-5.47253498966543,1.12137581416965e-50,1.35852603264776e-48,-5.42210501895296,1.81290037456488e-32,1.8968225427333e-42,2.90836243935029e-40,TRUE,TRUE,TRUE,FALSE
"Tbce_OG0001535_OG0",950.569033294399,-9.23140207871105,0.648223440240295,-14.2410803214536,1.1784508638502e-41,1.779098204148e-39,-9.23140207871105,5.09335314671173e-46,5.6158510594025e-44,-9.14357303596566,5.58684733070435e-35,1.1784508638502e-41,1.779098204148e-39,TRUE,TRUE,TRUE,FALSE
"Hrd3_OG0005523",1754.52219083237,-2.41250304109853,0.142496866717033,-16.9302181632472,2.26630714357667e-41,3.36958666665422e-39,-2.41250304109853,2.69379806195468e-64,4.72040006820737e-62,-2.39711219008878,1.958674005665e-21,2.26630714357667e-41,3.36958666665422e-39,TRUE,TRUE,TRUE,FALSE
"Polr2G_OG0002264",419.947324777809,-2.41895523245144,0.143110259961987,-16.902738022375,2.68038998754725e-41,3.92577118623898e-39,-2.41895523245144,4.29491866553292e-64,7.39404155524116e-62,-2.40184799032899,1.92933511528468e-21,2.68038998754725e-41,3.92577118623898e-39,TRUE,TRUE,TRUE,FALSE
"pont_OG0002599_OG0",1985.23514006407,-3.04334843251863,0.18975211202146,-16.0385483992633,2.8826538666296e-41,4.15992388135827e-39,-3.04334843251863,6.87424036298038e-58,1.0540143856551e-55,-3.02208095210942,3.25816813107295e-25,2.8826538666296e-41,4.15992388135827e-39,TRUE,TRUE,TRUE,FALSE
"stai_OG0000877_OG0",3822.55674527669,-4.57423854909482,0.305175593916907,-14.9888740786404,5.88495361583314e-41,8.36942751190878e-39,-4.57423854909482,8.68124151261412e-51,1.07834206282636e-48,-4.53472740195055,9.0397822039718e-30,5.88495361583314e-41,8.36942751190878e-39,TRUE,TRUE,TRUE,FALSE
"CG7655_OG0002600_OG0",568.760128206099,-1.82955896479572,0.0999122076197341,-18.311665895313,1.05004751684361e-40,1.47201661182663e-38,-1.82955896479572,6.67946581367843e-75,1.45656884510281e-72,-1.81840729503394,3.74880225809602e-15,1.05004751684361e-40,1.47201661182663e-38,TRUE,TRUE,TRUE,FALSE
"Rpn7_OG0002284_OG0",6141.64956382947,-3.04802139027843,0.192406853401415,-15.8415427329888,2.4803776213844e-40,3.42816135192185e-38,-3.04802139027843,1.60826209038903e-56,2.35550386462501e-54,-3.02538074255668,1.21371285695068e-24,2.4803776213844e-40,3.42816135192185e-38,TRUE,TRUE,TRUE,FALSE
"Jheh2_OG0002941",4191.72451335142,2.3027165122643,0.138134990081166,16.6700450835176,3.1608402729792e-39,4.30796188871456e-37,2.3027165122643,2.16431246064474e-62,3.59972850445879e-60,2.28951567595893,1.90263938314286e-19,3.1608402729792e-39,4.30796188871456e-37,TRUE,TRUE,FALSE,TRUE
"CG30285_OG0012931",603.683444379135,4.29751974767658,0.291678773500921,14.7337418355642,4.73778469323751e-39,6.36875084859447e-37,4.29751974767658,3.9141926640514e-49,4.51882030733369e-47,4.26041844830749,9.46903540070126e-28,4.73778469323751e-39,6.36875084859447e-37,TRUE,TRUE,FALSE,TRUE
"Nup98-96_OG0002569_OG0",5472.9391815298,-2.56437747906414,0.159047139504806,-16.1233800686283,7.97957793370083e-39,1.05815673328927e-36,-2.56437747906414,1.74782269542931e-58,2.72244192226156e-56,-2.54646743412023,4.15897864735747e-21,7.97957793370083e-39,1.05815673328927e-36,TRUE,TRUE,TRUE,FALSE
"CG6654_OG0002262_OG0",611.46144912217,-2.86406017713653,0.184564522221229,-15.5179345557188,7.31386608059575e-38,9.56946237985148e-36,-2.86406017713653,2.62360767908923e-54,3.57575863262536e-52,-2.84156493143221,3.12262000345248e-22,7.31386608059575e-38,9.56946237985148e-36,TRUE,TRUE,TRUE,FALSE
"SCAP_OG0001532_OG0",1958.20545500273,-2.66292101562391,0.170467483000786,-15.621284298611,3.4385404683027e-37,4.43978915992821e-35,-2.66292101562391,5.21446262981305e-55,7.20697489948668e-53,-2.64326737541568,9.16011654406497e-21,3.4385404683027e-37,4.43978915992821e-35,TRUE,TRUE,TRUE,FALSE
"Spn77Ba_OG0000279_OG0",2802.25632289951,-3.00640304758429,0.197632814804482,-15.2120641026062,3.7147481731863e-37,4.73413296408794e-35,-3.00640304758429,2.94121239648515e-52,3.79764700614589e-50,-2.98042597461349,1.84882214320407e-22,3.7147481731863e-37,4.73413296408794e-35,TRUE,TRUE,TRUE,FALSE
"GstE7_OG0000771",546.091699169777,8.6884556138904,0.652422863826673,13.3172151002339,1.96655247878124e-36,2.4740742915744e-34,8.6884556138904,1.83837958264478e-40,1.61071596825832e-38,8.58168526153797,3.9034187312546e-30,1.96655247878124e-36,2.4740742915744e-34,TRUE,TRUE,FALSE,TRUE
"Cyp313a3_OG0000089_OG1",517.505319711365,-7.51992867686945,0.559412900171117,-13.4425371216309,2.01935298343157e-36,2.50834314258406e-34,-7.51992867686945,3.40556823259424e-41,3.03807646058612e-39,-7.43171315732681,1.74149118118378e-29,2.01935298343157e-36,2.50834314258406e-34,TRUE,TRUE,TRUE,FALSE
"PIG-H_OG0002299_OG0",164.385190949733,-4.44693152851498,0.315466076045192,-14.0963858436491,3.23251495395578e-36,3.965083655396e-34,-4.44693152851498,3.99723053095938e-45,4.17285353194728e-43,-4.40472762876088,6.12469950259699e-26,3.23251495395578e-36,3.965083655396e-34,TRUE,TRUE,TRUE,FALSE
"CG6689_OG0002552_OG0",587.23530778853,-3.10257716419005,0.208872616604888,-14.8539201290278,6.15951612776654e-36,7.46213972367569e-34,-3.10257716419005,6.56167453805883e-50,7.66544193356801e-48,-3.07712992915532,4.34010758423265e-22,6.15951612776654e-36,7.46213972367569e-34,TRUE,TRUE,TRUE,FALSE
"png_OG0007589",85.5242470104509,-4.54522199023071,0.325532437494358,-13.9624242217321,9.38611101812576e-36,1.12324277342522e-33,-4.54522199023071,2.6428888051212e-44,2.61966341865195e-42,-4.50243440594154,8.83781998681688e-26,9.38611101812576e-36,1.12324277342522e-33,TRUE,TRUE,TRUE,FALSE
"Act42A_OG0000022_OG5",14996.2883420826,-2.8428207413819,0.191095637835193,-14.8764292769134,7.43064437008359e-35,8.78517026549763e-33,-2.8428207413819,4.68864019804529e-50,5.54332846547209e-48,-2.81928207989669,2.70622155178618e-20,7.43064437008359e-35,8.78517026549763e-33,TRUE,TRUE,TRUE,FALSE
