"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"CG14817_OG0003150_OG0",469.64923038182,0.0248012362417095,0.269526566840146,0.0920177796662951,0.986817110753782,0.999999999995646,0.0248012362417095,0.926683913392031,0.958022465456805,0.0209840270563031,1,0.986817110753782,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG31195_OG0001055_OG0",3608.53303868297,0.0227103923081686,0.324828000906168,0.0699151312227202,0.982919814337991,0.999999999995646,0.0227103923081686,0.944261209626735,0.96773214099918,0.0209826987540972,1,0.982919814337991,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Psn_OG0010366",3169.58765517992,0.0238309754103348,0.105695338586245,0.225468556410265,0.999997042767095,0.999999999995646,0.0238309754103348,0.821614783977164,0.89732953535536,0.0209681690779464,1,0.999997042767095,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"PPP1R15_OG0006856",1384.70405661341,0.021441904514135,0.149966962868598,0.142977520541791,0.999544800917784,0.999999999995646,0.021441904514135,0.886307934781778,0.935838225276369,0.0209524012271873,1,0.999544800917784,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CSN4_OG0007194",1667.96088332454,-0.0214584234759016,0.102833352040913,-0.208671827281914,0.99999856672947,0.999999999995646,-0.0214584234759016,0.834704434538913,0.905377983434327,-0.0208805218450595,1,0.99999856672947,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Akt_OG0005415",2885.75261797918,-0.0241258088943265,0.199092380096384,-0.121178966681933,0.995817816587168,0.999999999995646,-0.0241258088943265,0.903549283490287,0.944806169311207,-0.0208766580723226,1,0.995817816587168,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"PIG-N_OG0000671",213.182024737396,-0.0235166065475437,0.287016525478547,-0.0819346778319963,0.985631815821191,0.999999999995646,-0.0235166065475437,0.934698658213888,0.962297432267622,-0.0207369919352095,1,0.985631815821191,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"alpha-Est7_OG0001351",2905.83374512639,-0.0358168352364977,0.454246451057566,-0.0788489049349967,0.965665054134417,0.999999999995646,-0.0358168352364977,0.937152804591187,0.964010602073479,-0.0207224294293166,1,0.965665054134417,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG14238_OG0005644",15.3765117866367,0.0320061381831074,0.498343903228443,0.0642250020031561,0.969022015065908,0.999999999995646,0.0320061381831074,0.948791069768622,0.969761385176965,0.0206727605723824,1,0.969022015065908,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG42748_OG0000141_OG1",4557.78562977741,0.0214776401942953,0.23527570606685,0.0912871139708441,0.992348343386602,0.999999999995646,0.0214776401942953,0.927264456796963,0.958174092055854,0.0206474074072841,1,0.992348343386602,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Alg10_OG0000709_OG0",743.06445816977,0.0215007138957129,0.158506082260959,0.135645986507412,0.999231900275511,0.999999999995646,0.0215007138957129,0.89210114943013,0.93908909883693,0.0205749744957638,1,0.999231900275511,0.999999999995646,FALSE,FALSE,FALSE,FALSE
